name,type,ra_hours,dec_degrees,magnitude,size_arcmin
LBN 98,RfN,18.533333,1.300000,,
LBN 99,HII,18.737167,-0.314722,14.05,
LBN 100,HII,19.766667,-7.400000,,
LBN 101,HII,19.766667,-5.900000,,
LBN 102,HII,18.243333,7.050000,,
LBN 103,PN,19.033412,2.153049,14.00,1.66
LBN 104,HII,19.083333,2.400000,,
LBN 105,HII,16.170583,21.868889,,
LBN 106,HII,16.216667,21.700000,,
LBN 107,HII,18.900000,6.100000,,
LBN 108,HII,20.050000,-1.900000,,
LBN 109,HII,19.141944,5.597222,12.39,
LBN 110,HII,18.940000,7.800000,11.66,
LBN 111,Neb,20.221389,-1.348333,,8.00
LBN 112,HII,20.783333,-5.600000,,
LBN 113,HII,20.233333,-0.800000,,
LBN 114,HII,20.533333,-2.500000,,
LBN 115,HII,20.433333,-1.500000,,
LBN 116,HII,20.200000,-0.400000,,
LBN 117,HII,21.250000,-7.800000,,
LBN 118,HII,20.916667,-4.800000,,
LBN 119,HII,20.466667,-0.800000,,
LBN 120,HII,20.566667,-1.300000,,
LBN 121,HII,20.616667,-0.800000,,
LBN 122,HII,20.433333,0.900000,,
LBN 123,HII,20.466667,1.200000,,
LBN 124,HII,20.550000,-0.200000,,
LBN 125,HII,20.533333,1.400000,,
LBN 126,HII,19.816667,11.400000,,
LBN 127,Neb,19.191910,16.860611,11.50,2.01
LBN 128,HII,19.500000,18.200000,,
LBN 129,HII,19.504139,18.291667,,
LBN 130,RfN,19.450000,20.800000,,
LBN 131,HII,19.818797,18.384739,8.76,
LBN 132,HII,20.416667,14.200000,,
LBN 133,RfN,19.416667,22.800000,,
LBN 134,RfN,19.435000,22.750000,,
LBN 135,HII,19.720000,23.250000,,
LBN 136,Neb,19.772414,24.587611,,4.27
LBN 137,HII,19.766667,25.200000,,
LBN 138,HII,19.766667,25.200000,,
LBN 139,HII,19.779361,25.215556,,
LBN 140,HII,21.700000,6.200000,,
LBN 141,HII,20.450000,20.000000,,
LBN 142,HII,22.466667,20.600000,,
LBN 143,HII,20.683333,18.200000,,
LBN 144,HII,19.819917,26.860000,13.63,4.70
LBN 145,HII,19.783214,28.172596,,1.68
LBN 146,HII,19.917222,27.213333,13.64,
LBN 147,HII,19.593333,29.600000,,
LBN 148,HII,19.471111,31.465000,,
LBN 149,PN,19.917261,29.289500,16.00,0.79
LBN 150,HII,19.478333,32.683333,,
LBN 151,Neb,19.943611,30.213340,,
LBN 152,HII,21.616667,12.700000,,
LBN 153,HII,20.080000,29.250000,,
LBN 154,HII,19.983611,31.375000,13.53,
LBN 155,HII,20.066667,32.200000,,
LBN 156,HII,19.950000,33.200000,,
LBN 157,HII,21.833333,13.200000,,
LBN 158,HII,20.000000,33.200000,,
LBN 159,HII,20.033333,33.100000,,
LBN 160,HII,20.014791,33.490560,12.86,2.67
LBN 161,HII,20.029083,33.520556,,
LBN 162,HII,20.116667,33.600000,,
LBN 163,HII,20.166667,33.300000,,
LBN 164,HII,20.066667,34.100000,,
LBN 165,HII,19.733333,36.600000,,
LBN 166,HII,20.116667,34.100000,,
LBN 167,HII,20.916667,26.700000,,
LBN 168,HII,19.998611,35.276667,,
LBN 169,HII,20.528333,30.600000,,
LBN 170,HII,20.100000,34.600000,,
LBN 171,HII,20.016667,35.400000,,
LBN 172,HII,20.166667,34.300000,,
LBN 173,HII,19.766667,37.300000,,
LBN 174,HII,20.066667,35.100000,,
LBN 175,HII,20.233333,33.900000,,
LBN 176,HII,19.733333,37.600000,,
LBN 177,HII,20.083333,35.100000,,
LBN 178,HII,19.983333,36.100000,,
LBN 179,HII,20.133333,35.300000,,
LBN 180,HII,20.066667,36.300000,,
LBN 181,Neb,20.166944,34.966667,,2.00
LBN 182,HII,20.166667,35.800000,,
LBN 183,HII,20.050000,36.900000,,
LBN 184,HII,19.866667,38.300000,,
LBN 185,HII,20.400000,34.400000,,
LBN 186,HII,19.850000,38.700000,,
LBN 187,HII,20.133333,36.800000,,
LBN 188,HII,22.983333,0.100000,,
LBN 189,HII,20.133333,37.100000,,
LBN 190,HII,20.066667,37.900000,,
LBN 191,Neb,20.760556,30.708333,,
LBN 192,HII,20.100000,38.100000,,
LBN 193,HII,20.166667,37.800000,,
LBN 194,HII,20.083333,38.400000,,
LBN 195,HII,20.297917,36.823333,,7.00
LBN 196,HII,19.883333,39.900000,,
LBN 197,HII,20.100000,38.400000,,
LBN 198,HII,20.483333,35.700000,,
